model_name,model_slug,task_slug,category,score,eval_date
GLM-5,glm-5,gwelthar-mirative-evidential-tone-lang-learning,lang-learning,0.680769,2026-04-12T23:45:34.22279Z
GLM-5,glm-5,norkvash-scalar-lang-learning,lang-learning,0.82,2026-04-12T23:40:05.469541Z
GLM-5,glm-5,sklonveth-root-pattern-lang-learning,lang-learning,0.621429,2026-04-12T23:39:47.017283Z
GLM-5,glm-5,skovar-deletion-lang-learning,lang-learning,0.95,2026-04-12T23:37:06.791611Z
GLM-5,glm-5,strelkov-ergative-lang-learning,lang-learning,1.0,2026-04-12T23:36:02.160248Z
GLM-5,glm-5,telvari-evidentiality-lang-learning,lang-learning,0.945455,2026-04-12T23:36:01.868928Z
GLM-5,glm-5,vrendel-templatic-lang-learning,lang-learning,0.945455,2026-04-12T23:28:19.585396Z
GLM-5,glm-5,wukal-tones-lang-learning,lang-learning,0.836364,2026-04-12T23:20:57.326058Z
GLM-5,glm-5,vrelthan-rule-interaction-lang-learning,lang-learning,0.25,2026-04-12T23:16:57.871979Z
GLM-5,glm-5,threlkav-scope-ergativity-lang-learning,lang-learning,1.0,2026-04-12T23:13:57.902651Z
GLM-5,glm-5,trenval-bleeding-lang-learning,lang-learning,0.907692,2026-04-12T23:13:55.409853Z
GLM-5,glm-5,trevkovan-gradation-lang-learning,lang-learning,0.871429,2026-04-12T23:08:51.810367Z
GLM-5,glm-5,arithmetic-next-rf-learning,rf-learning,0.925,2026-04-13T02:50:25.846765Z
GLM-5,glm-5,affine-cipher-word-rf-learning,rf-learning,0.7868,2026-04-13T02:52:00.220962Z
GLM-5,glm-5,battleship-1d-rf-learning,rf-learning,0.9074,2026-04-13T03:07:43.508535Z
GLM-5,glm-5,battleship-two-ships-rf-learning,rf-learning,0.9531,2026-04-13T03:04:32.760564Z
GLM-5,glm-5,chebyshev-point-rf-learning,rf-learning,1.0,2026-04-13T10:45:37.005166Z
GLM-5,glm-5,coin-balance-rf-learning,rf-learning,1.0,2026-04-13T03:13:34.594918Z
GLM-5,glm-5,bitstring-hamming-rf-learning,rf-learning,0.1714,2026-04-13T03:18:33.552785Z
GLM-5,glm-5,collatz-length-rf-learning,rf-learning,0.06,2026-04-13T03:23:35.344311Z
GLM-5,glm-5,crt-unique-rf-learning,rf-learning,0.2,2026-04-13T03:33:29.750907Z
GLM-5,glm-5,base7-decode-rf-learning,rf-learning,1.0,2026-04-13T03:53:30.753499Z
GLM-5,glm-5,cubic-eval-rf-learning,rf-learning,1.0,2026-04-13T03:58:33.026251Z
GLM-5,glm-5,digitwise-l1-rf-learning,rf-learning,0.1541,2026-04-13T04:03:39.463961Z
GLM-5,glm-5,divisor-count-rf-learning,rf-learning,0.7284,2026-04-13T04:13:31.240609Z
GLM-5,glm-5,fib-like-next-rf-learning,rf-learning,0.9719,2026-04-13T04:28:33.944625Z
GLM-5,glm-5,graph-shortest-path-rf-learning,rf-learning,0.8735,2026-04-13T04:38:30.449193Z
GLM-5,glm-5,gray-hamming-rf-learning,rf-learning,0.1167,2026-04-13T04:43:30.29967Z
GLM-5,glm-5,hanoi-two-rf-learning,rf-learning,1.0,2026-04-15T12:56:19.642566Z
GLM-5,glm-5,manhattan-point-rf-learning,rf-learning,1.0,2026-04-13T18:01:57.147748Z
GLM-5,glm-5,mastermind-aggregate-rf-learning,rf-learning,0.9357,2026-04-15T12:58:00.720054Z
GLM-5,glm-5,perm-footrule-rf-learning,rf-learning,0.9786,2026-04-13T22:22:10.382328Z
GLM-5,glm-5,recurrence-second-order-rf-learning,rf-learning,1.0,2026-04-13T22:27:05.255432Z
GLM-5,glm-5,quadratic-root-rf-learning,rf-learning,1.0,2026-04-13T22:32:09.501213Z
GLM-5,glm-5,product-hotcold-rf-learning,rf-learning,0.8969,2026-04-13T22:42:12.133255Z
GLM-5,glm-5,rule90-step-rf-learning,rf-learning,1.0,2026-04-13T22:37:11.937187Z
GLM-5,glm-5,shift-cipher-rf-learning,rf-learning,0.9333,2026-04-13T22:48:13.814575Z
GLM-5,glm-5,sudoku-2x2-rf-learning,rf-learning,1.0,2026-04-13T22:53:14.830187Z
GLM-5,glm-5,sum-product-xy-rf-learning,rf-learning,1.0,2026-04-13T22:57:12.18487Z
GLM-5,glm-5,verbal-bandit-rf-learning,rf-learning,0.2,2026-04-13T23:03:14.892671Z
GLM-5,glm-5,wordle-micro-rf-learning,rf-learning,1.0,2026-04-13T23:08:17.694395Z
GLM-5,glm-5,xor-subset-hamming-rf-learning,rf-learning,1.0,2026-04-13T23:08:15.162779Z
GLM-5,glm-5,adaptive-sort-rule-proc-learning,proc-learning,0.9034,2026-04-13T15:47:43.583362Z
GLM-5,glm-5,dialect-morphology-proc-learning,proc-learning,0.5932,2026-04-13T16:12:43.959987Z
GLM-5,glm-5,nim-variant-proc-learning,proc-learning,0.275,2026-04-15T22:45:19.551585Z
GLM-5,glm-5,opponent-strategy-proc-learning,proc-learning,0.7083,2026-04-15T22:45:28.767795Z
GLM-5,glm-5,packet-filter-proc-learning,proc-learning,0.258,2026-04-16T02:03:39.221494Z
GLM-5,glm-5,sql-reverse-engineering-proc-learning,proc-learning,0.8,2026-04-15T22:45:42.695876Z
GLM-5,glm-5,state-machine-password-proc-learning,proc-learning,0.6055,2026-04-15T22:45:34.40385Z
GLM-5,glm-5,10000,unknown,0.0,2026-04-15T15:38:50.482667Z
GLM-5,glm-5,serial-chain-reconstruction-assoc-learning,assoc-learning,0.0,2026-04-15T15:36:07.332742Z
GLM-5,glm-5,pelvan-agreement-lang-learning,lang-learning,0.25,2026-04-16T04:15:16.861312Z
GLM-5,glm-5,kophar-quantity-lang-learning,lang-learning,0.914286,2026-04-16T04:12:23.892853Z
GLM-5,glm-5,mixed-radix-number-lang-learning,lang-learning,0.25,2026-04-16T04:20:38.344402Z
GLM-5,glm-5,skolvren-polysynthetic-lang-learning,lang-learning,0.675,2026-04-16T06:54:07.338146Z
GLM-5,glm-5,grammar-induction-proc-learning,proc-learning,0.0,2026-04-16T08:58:27.165263Z
GLM-5,glm-5,boolean-circuit-proc-learning,proc-learning,0.26,2026-04-16T08:54:21.497072Z
GLM-5,glm-5,voting-protocol-proc-learning,proc-learning,0.87,2026-04-16T09:04:20.270609Z
GLM-5,glm-5,lights-out-variant-proc-learning,proc-learning,0.626,2026-04-16T10:01:41.044519Z
GLM-5,glm-5,dralven-tone-sandhi-lang-learning,lang-learning,1.0,2026-04-16T09:06:50.18664Z
GLM-5,glm-5,strevoklan-neg-lang-learning,lang-learning,0.7,2026-04-16T08:56:55.752826Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,spurious-hue-true-edge-assoc-learning,assoc-learning,0.5,2026-04-09T11:14:50.738672Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,inhibitory-summation-assoc-learning,assoc-learning,0.625,2026-04-09T11:16:39.098176Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,latent-cross-binding-assoc-learning,assoc-learning,1.0,2026-04-04T10:30:39.871822Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,latent-set-binding-assoc-learning,assoc-learning,0.857143,2026-04-04T11:59:33.884595Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,latent-set-variant-assoc-learning,assoc-learning,0.833333,2026-04-04T11:59:33.778695Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,learned-irrelevance-assoc-learning,assoc-learning,0.875,2026-04-04T11:06:00.064429Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,10001,unknown,0.5,2026-04-15T14:05:13.816264Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,counterfactual-sequence-rewrite-assoc-learning,assoc-learning,0.142857,2026-04-05T00:22:40.473722Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,10002,unknown,0.625,2026-04-04T17:24:29.053954Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,xor-attribute-binding-assoc-learning,assoc-learning,0.5,2026-04-04T18:53:36.985969Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,blocking-effect-assoc-learning,assoc-learning,0.5,2026-04-04T19:50:47.318863Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,temporal-pairing-tnr-assoc-learning,assoc-learning,1.0,2026-04-04T20:56:37.697965Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,second-order-extinction-assoc-learning,assoc-learning,0.9,2026-04-04T21:17:05.11807Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,retrospective-revaluation-assoc-learning,assoc-learning,1.0,2026-04-04T21:36:27.248826Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,occasion-setting-assoc-learning,assoc-learning,0.785714,2026-04-04T22:19:27.480415Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,temporal-pairing-kmp-assoc-learning,assoc-learning,0.833333,2026-04-15T14:23:35.809642Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,overexpectation-assoc-learning,assoc-learning,0.25,2026-04-04T22:54:44.34519Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,sensory-preconditioning-assoc-learning,assoc-learning,0.125,2026-04-04T23:12:08.553196Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,digit-cipher-concept-learning,concept-learning,0.0,2026-04-10T14:37:47.228488Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,disjunctive-noise-concept-learning,concept-learning,0.75,2026-04-09T17:57:14.935936Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,dual-recurrence-concept-learning,concept-learning,0.0,2026-04-10T13:33:51.605911Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,encoded-triple-concept-learning,concept-learning,0.925,2026-04-10T14:36:02.79072Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,nested-logic-concept-learning,concept-learning,0.25,2026-04-10T00:34:40.491478Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,positional-encode-concept-learning,concept-learning,0.25,2026-04-10T00:32:33.639698Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,layered-transform-concept-learning,concept-learning,0.94375,2026-04-12T00:33:43.571678Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,consonant-clusters-concept-learning,concept-learning,0.467857,2026-04-12T01:16:50.621977Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,modular-subsequence-concept-learning,concept-learning,0.24,2026-04-12T01:18:40.268812Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,semantic-override-concept-learning,concept-learning,0.9,2026-04-15T14:51:58.564065Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,positional-mapping-concept-learning,concept-learning,0.945455,2026-04-10T12:45:34.926911Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,relational-pairs-concept-learning,concept-learning,0.75,2026-04-10T12:49:36.4135Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,state-machine-concept-learning,concept-learning,0.5,2026-04-10T12:46:44.302877Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,triple-parity-concept-learning,concept-learning,0.46,2026-04-10T12:48:56.870279Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,vowel-rotation-concept-learning,concept-learning,0.75,2026-04-10T15:25:30.000665Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,violation-counter-concept-learning,concept-learning,0.0,2026-04-10T13:36:41.92593Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,interleave-reverse-concept-learning,concept-learning,1.0,2026-04-10T14:49:26.526737Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,grid-transform-concept-learning,concept-learning,1.0,2026-04-10T14:53:22.192536Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,agglutinative-morphology-obs-learning,obs-learning,0.25,2026-04-16T00:49:41.819237Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,affine-transform-chain-obs-learning,obs-learning,0.5,2026-04-12T11:37:05.697703Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,arithmetic-entropy-coding-obs-learning,obs-learning,1.0,2026-04-12T01:24:53.486673Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,lfu-cache-eviction-obs-learning,obs-learning,0.75,2026-04-12T10:31:41.057004Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,auction-mechanism-second-price-obs-learning,obs-learning,0.25,2026-04-12T02:02:57.564097Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,codon-table-translation-obs-learning,obs-learning,1.0,2026-04-12T01:33:18.052343Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,flow-network-capacity-obs-learning,obs-learning,0.5,2026-04-15T23:28:15.60836Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,feistel-cipher-round-obs-learning,obs-learning,0.75,2026-04-12T01:35:58.03856Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,hidden-matrix-fill-obs-learning,obs-learning,1.0,2026-04-12T01:43:33.601654Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,hidden-damping-physics-obs-learning,obs-learning,1.0,2026-04-12T01:43:45.936463Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,singleton-gate-local-max-obs-learning,obs-learning,0.0,2026-04-16T00:11:34.083414Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,linear-feedback-shift-register-obs-learning,obs-learning,0.25,2026-04-15T23:33:51.593185Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,lattice-meet-join-obs-learning,obs-learning,0.5,2026-04-12T11:23:52.49172Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,phonological-alternation-harmony-obs-learning,obs-learning,1.0,2026-04-12T01:55:15.247731Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,hidden-token-filter-obs-learning,obs-learning,0.75,2026-04-12T01:58:04.517783Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,sigil-naming-obs-learning,obs-learning,0.25,2026-04-15T23:35:58.189702Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,pushdown-automaton-inference-obs-learning,obs-learning,1.0,2026-04-12T10:12:31.594183Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,mealy-machine-output-obs-learning,obs-learning,0.75,2026-04-12T11:21:24.475869Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,pipeline-hazard-stall-counting-obs-learning,obs-learning,0.5,2026-04-15T23:36:10.444145Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,hidden-attribute-rule-obs-learning,obs-learning,0.375,2026-04-12T02:01:54.600347Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,shapley-values-cooperative-game-obs-learning,obs-learning,1.0,2026-04-12T10:40:02.188996Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,ring-operations-hidden-carry-obs-learning,obs-learning,1.0,2026-04-12T01:06:08.047579Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,hidden-modal-logic-kripke-obs-learning,obs-learning,0.0,2026-04-15T22:15:18.594579Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,syntax-tree-rewrite-obs-learning,obs-learning,0.75,2026-04-12T01:03:22.103252Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,regex-intersection-membership-obs-learning,obs-learning,1.0,2026-04-12T01:03:12.124361Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,hidden-modal-logic-kripke2-obs-learning,obs-learning,0.5,2026-04-16T00:09:09.874391Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,hidden-priority-order-obs-learning,obs-learning,1.0,2026-04-12T11:09:41.130421Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,titration-curve-diprotic-obs-learning,obs-learning,0.4,2026-04-15T23:39:43.291819Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,finite-state-transducer-obs-learning,obs-learning,1.0,2026-04-12T10:01:00.403874Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,two-counter-machine-obs-learning,obs-learning,1.0,2026-04-12T10:00:19.990278Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,dimval-metathesis-lang-learning,lang-learning,0.815385,2026-04-12T23:03:29.706761Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,drelkovak-harmony-lang-learning,lang-learning,0.75,2026-04-12T23:00:44.853007Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,drelvak-reduplication-lang-learning,lang-learning,0.435714,2026-04-13T00:11:05.447301Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,grelkan-suppletion-lang-learning,lang-learning,0.0,2026-04-12T23:58:31.309041Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,drafnelt-switch-reference-lang-learning,lang-learning,1.0,2026-04-12T23:03:57.706378Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,kelstran-tone-lang-learning,lang-learning,0.63,2026-04-12T23:58:34.017441Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,prentova-allomorphy-wugtest-lang-learning,lang-learning,1.0,2026-04-12T23:51:40.706255Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,skelth-allomorph-lang-learning,lang-learning,0.957143,2026-04-12T23:48:59.264826Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,gwelthar-mirative-evidential-tone-lang-learning,lang-learning,0.5,2026-04-12T23:45:35.315112Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,norkvash-scalar-lang-learning,lang-learning,0.5,2026-04-12T23:39:58.889792Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,sklonveth-root-pattern-lang-learning,lang-learning,0.589286,2026-04-12T23:39:47.060406Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,skovar-deletion-lang-learning,lang-learning,0.85,2026-04-12T23:37:09.285083Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,strelkov-ergative-lang-learning,lang-learning,1.0,2026-04-12T23:36:03.843952Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,telvari-evidentiality-lang-learning,lang-learning,0.890909,2026-04-12T23:35:58.087525Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,vrendel-templatic-lang-learning,lang-learning,1.0,2026-04-12T23:28:19.542138Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,wukal-tones-lang-learning,lang-learning,0.836364,2026-04-12T23:20:51.149236Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,vrelthan-rule-interaction-lang-learning,lang-learning,0.25,2026-04-12T23:16:58.333583Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,threlkav-scope-ergativity-lang-learning,lang-learning,1.0,2026-04-12T23:13:54.06104Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,trenval-bleeding-lang-learning,lang-learning,0.769231,2026-04-12T23:13:54.137756Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,trevkovan-gradation-lang-learning,lang-learning,1.0,2026-04-12T23:08:57.718018Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,arithmetic-next-rf-learning,rf-learning,0.9,2026-04-13T02:50:31.334627Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,affine-cipher-word-rf-learning,rf-learning,0.0,2026-04-13T02:51:55.319198Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,battleship-1d-rf-learning,rf-learning,0.0,2026-04-13T03:07:48.231431Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,battleship-two-ships-rf-learning,rf-learning,0.1,2026-04-13T03:13:32.599384Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,chebyshev-point-rf-learning,rf-learning,1.0,2026-04-13T10:45:35.307261Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,coin-balance-rf-learning,rf-learning,1.0,2026-04-13T03:13:38.220471Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,bitstring-hamming-rf-learning,rf-learning,0.1714,2026-04-13T03:23:32.998887Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,collatz-length-rf-learning,rf-learning,0.0464,2026-04-13T03:28:33.001617Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,crt-unique-rf-learning,rf-learning,0.9775,2026-04-13T03:33:34.149479Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,base7-decode-rf-learning,rf-learning,1.0,2026-04-13T03:53:35.930858Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,cubic-eval-rf-learning,rf-learning,1.0,2026-04-13T03:58:34.6182Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,digitwise-l1-rf-learning,rf-learning,0.1481,2026-04-13T04:08:34.20332Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,divisor-count-rf-learning,rf-learning,0.7284,2026-04-13T04:13:34.002629Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,fib-like-next-rf-learning,rf-learning,0.95,2026-04-13T04:28:37.678958Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,graph-shortest-path-rf-learning,rf-learning,0.8,2026-04-13T04:38:28.083891Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,gray-hamming-rf-learning,rf-learning,0.1333,2026-04-13T04:43:32.817616Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,hanoi-two-rf-learning,rf-learning,0.9659,2026-04-15T12:56:09.115248Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,manhattan-point-rf-learning,rf-learning,1.0,2026-04-13T18:01:55.720638Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,mastermind-aggregate-rf-learning,rf-learning,0.2,2026-04-15T12:57:58.818281Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,perm-footrule-rf-learning,rf-learning,0.0,2026-04-13T22:22:05.39768Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,recurrence-second-order-rf-learning,rf-learning,0.9,2026-04-13T22:27:07.532109Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,quadratic-root-rf-learning,rf-learning,1.0,2026-04-13T22:32:08.939205Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,product-hotcold-rf-learning,rf-learning,0.9531,2026-04-13T22:37:10.709679Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,rule90-step-rf-learning,rf-learning,0.0889,2026-04-13T22:42:16.794452Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,shift-cipher-rf-learning,rf-learning,0.9333,2026-04-13T22:48:14.485769Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,sudoku-2x2-rf-learning,rf-learning,1.0,2026-04-13T22:53:14.26127Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,sum-product-xy-rf-learning,rf-learning,1.0,2026-04-13T22:57:07.95993Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,verbal-bandit-rf-learning,rf-learning,0.9,2026-04-13T23:03:19.289942Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,wordle-micro-rf-learning,rf-learning,0.1,2026-04-13T23:08:16.693923Z
Qwen 3 Next 80B Thinking,qwen3-next-80b-a3b-thinking,xor-subset-hamming-rf-learning,rf-learning,1.0,2026-04-13T23:17:18.216313Z
