category,category_full,task_name,model,score,tier,provider
associative,Associative Learning,blocking_effect_assoc_learning,GPT-5.4 nano,0.875,small,OpenAI
associative,Associative Learning,temporal_pairing_tnr_assoc_learning,GPT-5.4 nano,0.5,small,OpenAI
associative,Associative Learning,deep_second_order_extinction_assoc_learning,GPT-5.4 nano,0.5,small,OpenAI
associative,Associative Learning,retrospective_revaluation_assoc_learning,GPT-5.4 nano,0.2857142857142857,small,OpenAI
associative,Associative Learning,occasion_setting_assoc_learning,GPT-5.4 nano,0.5,small,OpenAI
associative,Associative Learning,gated_dual_signal_binding_assoc_learning,GPT-5.4 nano,0.0,small,OpenAI
associative,Associative Learning,glyph_bind_assoc_learning,GPT-5.4 nano,0.2,small,OpenAI
associative,Associative Learning,overexpectation_assoc_learning,GPT-5.4 nano,0.0,small,OpenAI
associative,Associative Learning,inference_dyad_operators_assoc_learning,GPT-5.4 nano,0.25,small,OpenAI
concept,Concept Formation,disjunctive_noise_concept_learning,Gemini 3.1 Pro Preview,0.5249999999999999,frontier,Google
concept,Concept Formation,digit_cipher_concept_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
concept,Concept Formation,dual_recurrence_concept_learning,Gemini 3.1 Pro Preview,0.2,frontier,Google
concept,Concept Formation,encoded_triple_concept_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
concept,Concept Formation,nested_logic_concept_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
concept,Concept Formation,positional_encode_concept_learning,Gemini 3.1 Pro Preview,0.96,frontier,Google
concept,Concept Formation,layered_transform_concept_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
concept,Concept Formation,consonant_clusters_concept_learning,Gemini 3.1 Pro Preview,0.9571428571428572,frontier,Google
concept,Concept Formation,modular_subsequence_concept_learning,Gemini 3.1 Pro Preview,0.22,frontier,Google
concept,Concept Formation,semantic_override_concept_learning,Gemini 3.1 Pro Preview,0.0,frontier,Google
concept,Concept Formation,positional_mapping_concept_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
concept,Concept Formation,relational_pairs_concept_learning,Gemini 3.1 Pro Preview,0.6000000000000001,frontier,Google
concept,Concept Formation,state_machine_concept_learning,Gemini 3.1 Pro Preview,0.7272727272727273,frontier,Google
concept,Concept Formation,triple_parity_concept_learning,Gemini 3.1 Pro Preview,0.64,frontier,Google
concept,Concept Formation,vowel_rotation_concept_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
concept,Concept Formation,violation_counter_concept_learning,Gemini 3.1 Pro Preview,0.7,frontier,Google
concept,Concept Formation,interleave_reverse_concept_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
concept,Concept Formation,grid_transform_concept_learning,Gemini 3.1 Pro Preview,1.0,frontier,Google
concept,Concept Formation,disjunctive_noise_concept_learning,GLM-5,0.7,frontier,Open-source
concept,Concept Formation,digit_cipher_concept_learning,GLM-5,1.0,frontier,Open-source
concept,Concept Formation,dual_recurrence_concept_learning,GLM-5,0.0,frontier,Open-source
concept,Concept Formation,encoded_triple_concept_learning,GLM-5,1.0,frontier,Open-source
concept,Concept Formation,nested_logic_concept_learning,GLM-5,0.75,frontier,Open-source
concept,Concept Formation,positional_encode_concept_learning,GLM-5,0.25,frontier,Open-source
concept,Concept Formation,layered_transform_concept_learning,GLM-5,0.9625,frontier,Open-source
concept,Concept Formation,consonant_clusters_concept_learning,GLM-5,0.5,frontier,Open-source
concept,Concept Formation,modular_subsequence_concept_learning,GLM-5,0.0,frontier,Open-source
concept,Concept Formation,semantic_override_concept_learning,GLM-5,0.75,frontier,Open-source
concept,Concept Formation,positional_mapping_concept_learning,GLM-5,1.0,frontier,Open-source
concept,Concept Formation,relational_pairs_concept_learning,GLM-5,0.6000000000000001,frontier,Open-source
concept,Concept Formation,state_machine_concept_learning,GLM-5,0.7090909090909091,frontier,Open-source
concept,Concept Formation,triple_parity_concept_learning,GLM-5,0.25,frontier,Open-source
concept,Concept Formation,vowel_rotation_concept_learning,GLM-5,0.75,frontier,Open-source
concept,Concept Formation,violation_counter_concept_learning,GLM-5,0.0,frontier,Open-source
concept,Concept Formation,interleave_reverse_concept_learning,GLM-5,1.0,frontier,Open-source
concept,Concept Formation,grid_transform_concept_learning,GLM-5,0.0,frontier,Open-source
concept,Concept Formation,disjunctive_noise_concept_learning,Qwen 3 Next 80B Thinking,0.75,mid,Open-source
concept,Concept Formation,digit_cipher_concept_learning,Qwen 3 Next 80B Thinking,0.0,mid,Open-source
concept,Concept Formation,dual_recurrence_concept_learning,Qwen 3 Next 80B Thinking,0.0,mid,Open-source
concept,Concept Formation,encoded_triple_concept_learning,Qwen 3 Next 80B Thinking,0.925,mid,Open-source
concept,Concept Formation,nested_logic_concept_learning,Qwen 3 Next 80B Thinking,0.25,mid,Open-source
concept,Concept Formation,positional_encode_concept_learning,Qwen 3 Next 80B Thinking,0.25,mid,Open-source
concept,Concept Formation,layered_transform_concept_learning,Qwen 3 Next 80B Thinking,0.94375,mid,Open-source
concept,Concept Formation,consonant_clusters_concept_learning,Qwen 3 Next 80B Thinking,0.4678571428571428,mid,Open-source
concept,Concept Formation,modular_subsequence_concept_learning,Qwen 3 Next 80B Thinking,0.24,mid,Open-source
concept,Concept Formation,semantic_override_concept_learning,Qwen 3 Next 80B Thinking,0.8,mid,Open-source
concept,Concept Formation,positional_mapping_concept_learning,Qwen 3 Next 80B Thinking,0.9454545454545454,mid,Open-source
concept,Concept Formation,relational_pairs_concept_learning,Qwen 3 Next 80B Thinking,0.75,mid,Open-source
concept,Concept Formation,state_machine_concept_learning,Qwen 3 Next 80B Thinking,0.5,mid,Open-source
concept,Concept Formation,triple_parity_concept_learning,Qwen 3 Next 80B Thinking,0.46,mid,Open-source
concept,Concept Formation,vowel_rotation_concept_learning,Qwen 3 Next 80B Thinking,0.75,mid,Open-source
concept,Concept Formation,violation_counter_concept_learning,Qwen 3 Next 80B Thinking,0.0,mid,Open-source
concept,Concept Formation,interleave_reverse_concept_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
concept,Concept Formation,grid_transform_concept_learning,Qwen 3 Next 80B Thinking,1.0,mid,Open-source
concept,Concept Formation,disjunctive_noise_concept_learning,Gemini 2.5 Flash,0.3,mid,Google
concept,Concept Formation,digit_cipher_concept_learning,Gemini 2.5 Flash,0.16,mid,Google
concept,Concept Formation,dual_recurrence_concept_learning,Gemini 2.5 Flash,0.0,mid,Google
concept,Concept Formation,encoded_triple_concept_learning,Gemini 2.5 Flash,1.0,mid,Google
concept,Concept Formation,nested_logic_concept_learning,Gemini 2.5 Flash,0.75,mid,Google
concept,Concept Formation,positional_encode_concept_learning,Gemini 2.5 Flash,0.75,mid,Google
concept,Concept Formation,layered_transform_concept_learning,Gemini 2.5 Flash,0.0,mid,Google
concept,Concept Formation,consonant_clusters_concept_learning,Gemini 2.5 Flash,0.2392857142857143,mid,Google
concept,Concept Formation,modular_subsequence_concept_learning,Gemini 2.5 Flash,0.0,mid,Google
concept,Concept Formation,semantic_override_concept_learning,Gemini 2.5 Flash,0.95,mid,Google
concept,Concept Formation,positional_mapping_concept_learning,Gemini 2.5 Flash,1.0,mid,Google
concept,Concept Formation,relational_pairs_concept_learning,Gemini 2.5 Flash,0.72,mid,Google
concept,Concept Formation,state_machine_concept_learning,Gemini 2.5 Flash,1.0,mid,Google
concept,Concept Formation,triple_parity_concept_learning,Gemini 2.5 Flash,0.24,mid,Google
concept,Concept Formation,vowel_rotation_concept_learning,Gemini 2.5 Flash,0.4785714285714286,mid,Google
concept,Concept Formation,violation_counter_concept_learning,Gemini 2.5 Flash,0.0,mid,Google
concept,Concept Formation,interleave_reverse_concept_learning,Gemini 2.5 Flash,1.0,mid,Google
concept,Concept Formation,grid_transform_concept_learning,Gemini 2.5 Flash,1.0,mid,Google
concept,Concept Formation,disjunctive_noise_concept_learning,Claude Sonnet 4.6,0.46,mid,Anthropic
concept,Concept Formation,digit_cipher_concept_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
concept,Concept Formation,dual_recurrence_concept_learning,Claude Sonnet 4.6,0.4,mid,Anthropic
concept,Concept Formation,encoded_triple_concept_learning,Claude Sonnet 4.6,0.6375,mid,Anthropic
concept,Concept Formation,nested_logic_concept_learning,Claude Sonnet 4.6,0.5,mid,Anthropic
concept,Concept Formation,positional_encode_concept_learning,Claude Sonnet 4.6,0.22,mid,Anthropic
concept,Concept Formation,layered_transform_concept_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
concept,Concept Formation,consonant_clusters_concept_learning,Claude Sonnet 4.6,0.1,mid,Anthropic
concept,Concept Formation,modular_subsequence_concept_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
concept,Concept Formation,semantic_override_concept_learning,Claude Sonnet 4.6,0.8,mid,Anthropic
concept,Concept Formation,positional_mapping_concept_learning,Claude Sonnet 4.6,1.0,mid,Anthropic
concept,Concept Formation,relational_pairs_concept_learning,Claude Sonnet 4.6,0.56,mid,Anthropic
concept,Concept Formation,state_machine_concept_learning,Claude Sonnet 4.6,0.5863636363636363,mid,Anthropic
concept,Concept Formation,triple_parity_concept_learning,Claude Sonnet 4.6,0.51,mid,Anthropic
concept,Concept Formation,vowel_rotation_concept_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
concept,Concept Formation,violation_counter_concept_learning,Claude Sonnet 4.6,0.2,mid,Anthropic
concept,Concept Formation,interleave_reverse_concept_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
concept,Concept Formation,grid_transform_concept_learning,Claude Sonnet 4.6,0.0,mid,Anthropic
concept,Concept Formation,disjunctive_noise_concept_learning,Gemini 3.1 Flash-Lite Preview,0.38,mid,Google
concept,Concept Formation,digit_cipher_concept_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
concept,Concept Formation,dual_recurrence_concept_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
concept,Concept Formation,encoded_triple_concept_learning,Gemini 3.1 Flash-Lite Preview,0.7,mid,Google
concept,Concept Formation,nested_logic_concept_learning,Gemini 3.1 Flash-Lite Preview,0.75,mid,Google
concept,Concept Formation,positional_encode_concept_learning,Gemini 3.1 Flash-Lite Preview,0.25,mid,Google
concept,Concept Formation,layered_transform_concept_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
concept,Concept Formation,consonant_clusters_concept_learning,Gemini 3.1 Flash-Lite Preview,0.4785714285714286,mid,Google
concept,Concept Formation,modular_subsequence_concept_learning,Gemini 3.1 Flash-Lite Preview,0.24,mid,Google
concept,Concept Formation,semantic_override_concept_learning,Gemini 3.1 Flash-Lite Preview,0.6375,mid,Google
concept,Concept Formation,positional_mapping_concept_learning,Gemini 3.1 Flash-Lite Preview,0.4727272727272727,mid,Google
concept,Concept Formation,relational_pairs_concept_learning,Gemini 3.1 Flash-Lite Preview,0.75,mid,Google
concept,Concept Formation,state_machine_concept_learning,Gemini 3.1 Flash-Lite Preview,0.2090909090909091,mid,Google
concept,Concept Formation,triple_parity_concept_learning,Gemini 3.1 Flash-Lite Preview,0.76,mid,Google
concept,Concept Formation,vowel_rotation_concept_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
concept,Concept Formation,violation_counter_concept_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
concept,Concept Formation,interleave_reverse_concept_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
concept,Concept Formation,grid_transform_concept_learning,Gemini 3.1 Flash-Lite Preview,0.0,mid,Google
concept,Concept Formation,disjunctive_noise_concept_learning,Gemma 4 26B A4B,0.435,small,Google
concept,Concept Formation,digit_cipher_concept_learning,Gemma 4 26B A4B,0.0,small,Google
concept,Concept Formation,dual_recurrence_concept_learning,Gemma 4 26B A4B,0.4,small,Google
concept,Concept Formation,encoded_triple_concept_learning,Gemma 4 26B A4B,0.25,small,Google
concept,Concept Formation,nested_logic_concept_learning,Gemma 4 26B A4B,0.5249999999999999,small,Google
concept,Concept Formation,positional_encode_concept_learning,Gemma 4 26B A4B,0.44,small,Google
concept,Concept Formation,layered_transform_concept_learning,Gemma 4 26B A4B,0.0,small,Google
concept,Concept Formation,consonant_clusters_concept_learning,Gemma 4 26B A4B,0.1214285714285714,small,Google
concept,Concept Formation,modular_subsequence_concept_learning,Gemma 4 26B A4B,0.2,small,Google
concept,Concept Formation,semantic_override_concept_learning,Gemma 4 26B A4B,0.9,small,Google
concept,Concept Formation,positional_mapping_concept_learning,Gemma 4 26B A4B,0.2,small,Google
concept,Concept Formation,relational_pairs_concept_learning,Gemma 4 26B A4B,0.56,small,Google
concept,Concept Formation,state_machine_concept_learning,Gemma 4 26B A4B,0.4,small,Google
concept,Concept Formation,triple_parity_concept_learning,Gemma 4 26B A4B,0.12,small,Google
concept,Concept Formation,vowel_rotation_concept_learning,Gemma 4 26B A4B,0.0,small,Google
concept,Concept Formation,violation_counter_concept_learning,Gemma 4 26B A4B,0.435,small,Google
concept,Concept Formation,interleave_reverse_concept_learning,Gemma 4 26B A4B,0.0,small,Google
concept,Concept Formation,grid_transform_concept_learning,Gemma 4 26B A4B,0.0,small,Google
concept,Concept Formation,disjunctive_noise_concept_learning,GPT-5.4 mini,0.5249999999999999,mid,OpenAI
concept,Concept Formation,digit_cipher_concept_learning,GPT-5.4 mini,0.0,mid,OpenAI
concept,Concept Formation,dual_recurrence_concept_learning,GPT-5.4 mini,0.22,mid,OpenAI
concept,Concept Formation,encoded_triple_concept_learning,GPT-5.4 mini,0.5,mid,OpenAI
concept,Concept Formation,nested_logic_concept_learning,GPT-5.4 mini,0.5,mid,OpenAI
concept,Concept Formation,positional_encode_concept_learning,GPT-5.4 mini,0.0,mid,OpenAI
concept,Concept Formation,layered_transform_concept_learning,GPT-5.4 mini,0.0,mid,OpenAI
concept,Concept Formation,consonant_clusters_concept_learning,GPT-5.4 mini,0.0,mid,OpenAI
concept,Concept Formation,modular_subsequence_concept_learning,GPT-5.4 mini,0.0,mid,OpenAI
concept,Concept Formation,semantic_override_concept_learning,GPT-5.4 mini,0.75,mid,OpenAI
concept,Concept Formation,positional_mapping_concept_learning,GPT-5.4 mini,0.25,mid,OpenAI
concept,Concept Formation,relational_pairs_concept_learning,GPT-5.4 mini,0.66,mid,OpenAI
concept,Concept Formation,state_machine_concept_learning,GPT-5.4 mini,0.4454545454545454,mid,OpenAI
concept,Concept Formation,triple_parity_concept_learning,GPT-5.4 mini,0.32,mid,OpenAI
concept,Concept Formation,vowel_rotation_concept_learning,GPT-5.4 mini,0.0,mid,OpenAI
concept,Concept Formation,violation_counter_concept_learning,GPT-5.4 mini,0.41,mid,OpenAI
concept,Concept Formation,interleave_reverse_concept_learning,GPT-5.4 mini,0.0,mid,OpenAI
concept,Concept Formation,grid_transform_concept_learning,GPT-5.4 mini,0.0,mid,OpenAI
concept,Concept Formation,disjunctive_noise_concept_learning,GPT-5.4,0.435,frontier,OpenAI
concept,Concept Formation,digit_cipher_concept_learning,GPT-5.4,0.0,frontier,OpenAI
concept,Concept Formation,dual_recurrence_concept_learning,GPT-5.4,0.4,frontier,OpenAI
concept,Concept Formation,encoded_triple_concept_learning,GPT-5.4,0.35625,frontier,OpenAI
concept,Concept Formation,nested_logic_concept_learning,GPT-5.4,0.7,frontier,OpenAI
concept,Concept Formation,positional_encode_concept_learning,GPT-5.4,0.6000000000000001,frontier,OpenAI
concept,Concept Formation,layered_transform_concept_learning,GPT-5.4,0.0,frontier,OpenAI
concept,Concept Formation,consonant_clusters_concept_learning,GPT-5.4,0.0,frontier,OpenAI
